ID	X	Y	Length	GC	Coverage	ORFs	SSUs	Reads	Classified	Organism	CONCOCT	MaxBin	MetaBAT	Phylum	Class	Order	Family	Genus	Virulence	Resistance	Plasmid	Virus
149	-11.612205	22.805955	54087	38.3	86.839	68	0	32499	96.501	Eubacterium	C5		B5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium				
150	16.412822	20.648609	53948	31.78	32.566	42	0	12180	0.016	Enterobacter sp. E20	C5	A10	B14						VFG000252,VFG005313,VFG001348		17310	
151	-6.944646	-34.134272	57474	50.91	50.753	52	0	20311	100.0	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia			139011	
152	21.639327	-14.867512	53915	56.77	24.165	95	0	9048	72.325	Bifidobacterium longum	C28	A14	B19									
153	3.361569	-27.786486	53750	55.13	25.197	52	1	9469	9.832	Faecalibacterium prausnitzii	C28	A13	B18								127736	
154	-32.750679	-12.163013	53299	44.66	43.491	65	1	16374	91.603	Roseburia sp. CAG:471	C26	A11	B7	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	VFG000079			YP_006987334
155	3.586928	-28.631829	53109	57.12	30.739	52	0	11471	15.727	Ruminococcaceae	C28	A13	B18							RF0024	115548	YP_002875699
156	2.002693	-22.968298	53100	52.6	36.229	50	0	13413	5.264	Stomatobaculum longum	C28	A13	B13								14439	YP_009008359
157	16.751137	19.823135	53047	34.6	37.011	56	0	13696	2.271	Firmicutes	C5	A10	B14									
158	3.900577	-32.317909	59139	61.41	28.551	52	0	11884	9.483	Ruminococcaceae	C28		B18							RF0142		
159	22.689503	-13.653677	52882	61.39	24.64	44	0	9036	100.0	Bifidobacterium longum	C28	A14	B19	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium				
160	-20.297325	0.252075	52548	42.4	82.189	62	0	29976	60.952	Clostridiales	C26	A5	B3									YP_003347382,YP_009010737
161	-25.59601	-4.665628	52494	43.76	38.859	47	0	14264	98.163	Clostridiales	C26	A11	B24	Firmicutes	Clostridia	Clostridiales				RF0142		
162	-23.428631	29.934206	53730	39.21	15.077	63	0	5594	97.176	Firmicutes bacterium CAG:41	C29	A24	B25	Firmicutes								
163	-6.90253	-35.732764	52242	52.35	51.567	41	0	18722	99.915	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	VFG013412	RF0148,RF0144		YP_009173395
164	29.800109	-25.926606	101371	59.73	19.509	70	0	13772	53.652	Adlercreutzia equolifaciens	C10		B23							RF0065,RF0144		
165	13.52357	42.933918	51785	28.16	42.194	49	0	15060	14.157	Terrisporobacter	C18	A17	B29							RF0141		
166	-21.48126	4.209252	51713	41.15	62.093	53	0	22271	71.892	Dorea longicatena	C26		B4						VFG001373		22031	
167	-8.073239	18.679115	51657	38.67	103.347	49	0	37139	44.565	Clostridiales	C26	A5	B5									
168	-32.748254	-12.238959	51504	45.08	61.212	39	0	22308	93.361	Lachnospiraceae	C26	A7	B7	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			RF0142:2,RF0007,RF0024		
169	-25.514654	-5.269247	51212	44.91	28.867	46	0	10308	98.7	Clostridiales	C26	A11	B24	Firmicutes	Clostridia	Clostridiales				RF0007		YP_006987334
170	22.163492	-14.271945	67462	59.18	20.13	83	0	9465	98.405	Bifidobacterium longum	C28	A14	B19	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium			110567	
171	25.277002	-26.538911	51186	58.77	133.304	37	0	47620	66.632	Collinsella	C28	A4	B2								145094	
172	22.251457	-14.154664	94522	59.47	25.582	75	0	16836	99.947	Bifidobacterium longum	C28	A14	B19	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	VFG000079,VFG001855,VFG001386		147328,139473,146638	YP_001468682,YP_002225128
173	4.262414	-33.645006	61245	61.79	28.102	50	0	12146	6.438	Ruminococcaceae	C28		B18								155455	NP_932363,YP_007354398
174	-5.779918	-33.31273	50698	50.0	42.507	52	0	14953	99.92	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia		RF0065	135529	NP_416344,NP_416359
175	-32.604713	-12.181185	50624	44.83	43.538	41	0	15558	97.673	Lachnospiraceae	C26	A11	B7	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae				145094	
176	-21.949182	-0.416127	67237	42.62	100.794	56	0	47080	95.249	Lachnospiraceae	C5	A5	B3	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae					
177	22.513623	-13.849539	50353	59.46	24.952	45	0	8724	99.989	Bifidobacterium longum	C28	A14	B19	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium			135299	YP_009003341
178	3.27109	-28.23867	50324	56.09	35.51	37	0	12463	1.829	Ruminococcaceae	C28	A13	B18								146542	
179	4.700737	-33.688357	50019	61.17	21.994	41	0	7747	18.201	Ruminococcaceae	C28		B18								145094	YP_009223776
180	3.426381	-28.500539	50014	57.12	24.93	45	0	8738	15.999	Clostridiales	C28	A13	B18									
181	-24.761347	5.813569	49821	41.2	25.325	46	1	8724	3.45	Clostridiales	C26		B24								126811	YP_009015580
182	16.627296	20.398696	60765	33.04	44.755	55	0	18817	4.012	Turicibacter	C5	A10	B14									
183	-32.829416	-12.458663	49753	47.06	57.481	41	0	20257	92.403	Roseburia sp. CAG:471	C26	A7	B7	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia		RF0142		
184	3.125666	-28.586867	49749	56.95	19.571	70	0	6801	0.015	Enterobacter sp. E20	C28	A13	B18									
185	-5.281904	-32.155363	49743	49.07	41.707	42	0	14391	99.778	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia			21566,124547	NP_046786,YP_001449321,YP_001449322,YP_002274211
186	17.003674	19.887407	49639	35.11	30.944	54	0	10631	0.959	Turicibacter	C5	A10	B14								135574	YP_004306889
187	30.87706	-13.978498	49629	64.37	29.548	40	0	10524	67.93	Actinobacteria	C10	A12	B15									
188	-5.575333	-26.587601	49566	49.01	35.056	52	0	12201	99.984	Escherichia coli	C20	A9	B8	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia			117711,19478,19476,19473,19470,19471,24754,24751,24750,24779,117733,24772,24777,19469,117823,19466,19461,24783,158339,24744,24746,158440,24768,24763,24760,19458,24767,24764	NP_047360,NP_417870
189	-25.602258	-5.475409	49493	45.52	41.928	35	0	14414	99.563	Blautia sp. KLE 1732	C26	A11	B11	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia			124192	
190	-5.344394	36.959511	66614	28.86	21.665	72	0	10067	74.292	bacterium LF-3	C3	A19	B29						VFG001855	RF0142	126814	
191	-7.263027	-35.3723	49403	52.32	47.328	46	0	16260	99.926	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia		RF0007,RF0017,RF0164	120670,15925,21833,26567,25605	
192	32.412718	-12.454751	61430	67.06	24.491	58	0	10619	51.596	Actinobacteria	C10	A12	B15								142501	
193	17.241125	20.047402	50325	35.19	39.915	51	0	13911	14.485	Turicibacter	C5	A10	B14									NP_690734
194	-11.457148	22.582025	49700	39.29	68.161	42	0	23527	99.796	Eubacterium	C5	A6	B5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium				
195	-5.169947	25.895199	48907	32.97	393.258	89	0	132753	0.03	Bacteria	C21	A2										YP_918939
196	-35.087122	3.11074	48816	43.09	44.976	58	0	15249	98.964	Clostridiales	C26			Firmicutes	Clostridia	Clostridiales						YP_001285809,YP_009218063
197	-32.860822	-12.336511	48728	44.75	76.46	30	1	26395	99.409	Roseburia sp. CAG:471	C26	A7	B7	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia				
198	-5.80019	-34.008727	48474	50.91	40.129	47	0	13508	99.985	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia			14128	
199	-7.260244	-34.352688	48395	51.22	51.276	40	0	17237	99.948	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	VFG001249			YP_004322601
200	-27.333266	4.536627	48343	42.48	75.242	44	1	25185	99.861	Dorea longicatena	C26	A7	B4	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	VFG000079			
201	17.095814	20.278307	48007	33.98	34.03	54	1	11367	11.41	Turicibacter	C5	A10	B14									
202	-25.072705	15.110097	55572	38.62	211.467	52	0	81769	81.585	Lachnospiraceae	C5	A3	B5	Firmicutes	Clostridia	Clostridiales						
203	1.956015	-22.868258	47960	51.82	39.786	41	0	13329	0.953	Firmicutes	C28		B13									
204	-7.252351	-35.822047	47813	52.69	54.528	40	0	18173	99.928	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	VFG017856		139073	NP_417870
205	-36.03634	-5.916294	59434	44.06	17.009	55	0	6992	1.101	Clostridiales	C26	A22	B24							RF0142,RF0144		YP_009015580
206	-10.323076	22.96465	58346	37.97	60.22	46	0	24341	99.86	Eubacterium	C5	A6	B5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium		RF0165	135530	
207	-22.003748	27.274714	47424	37.65	13.768	22	0	4513	71.948	Firmicutes bacterium CAG:41	C29	A24	B25									
208	4.419285	-30.023037	47392	58.01	34.136	41	0	11377	19.495	Subdoligranulum	C28		B18									
209	3.274949	-27.675672	47104	54.64	21.695	41	0	7137	17.697	Faecalibacterium prausnitzii	C28	A13	B18						VFG001855,VFG000077	RF0148		YP_009015561
210	-25.612073	-4.79326	47100	43.74	23.091	44	0	7644	99.948	Clostridiales	C26	A11	B24	Firmicutes	Clostridia	Clostridiales				RF0165	28076	YP_004306893
211	22.642002	-13.72636	46922	61.74	29.799	38	0	9722	100.0	Bifidobacterium longum	C28	A14	B19	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium		RF0024		
212	-0.101681	-13.280945	46846	42.52	21.72	44	0	7065	10.686	Clostridiales	C28	A16	B16						VFG001347			
213	16.997765	20.105787	46758	33.96	35.42	39	0	11508	2.555	Turicibacter	C5	A10	B14								110567	
214	-27.249786	4.629163	46541	42.15	97.534	48	0	31416	97.52	Dorea longicatena	C26	A5	B4	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea		RF0024		
215	-2.65461	-29.966896	48068	43.88	40.751	63	0	13614	99.927	Escherichia coli	C20		B10	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	VFG000555:2,VFG000557,VFG000551,VFG000533	RF0139	135790	YP_001285862
216	3.888693	-29.104526	46260	57.75	33.01	25	0	10711	0.831	Faecalibacterium prausnitzii	C28		B18							RF0142		
217	-11.227142	22.80343	45967	38.91	75.615	38	0	24119	99.826	Eubacterium	C5	A6	B5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium				YP_009003341
218	31.157226	-25.811898	47123	60.81	19.171	40	0	6284	63.351	Adlercreutzia equolifaciens	C10	A23	B23									
219	-25.045334	9.661697	45856	38.13	50.848	41	0	16078	97.052	Dorea longicatena	C26	A6	B5	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				YP_009018187
220	-25.73935	-5.074038	45843	44.58	26.16	42	0	8396	99.821	Blautia sp. KLE 1732	C26	A11	B24	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia			128524	YP_398605,YP_398606
221	31.217672	-13.698024	70662	65.27	28.973	60	0	14580	84.657	Actinomyces	C10	A12	B15	Actinobacteria						RF0144		
222	16.954903	20.174696	45622	34.42	27.664	39	0	8753	4.97	Turicibacter	C5	A10	B14							RF0142		
223	3.481462	-29.997799	45542	57.55	20.51	43	0	6545	1.971	Bacteria	C28		B18								126811	
224	-5.082727	24.164556	45339	33.81	38.547	37	0	12093	18.192	Eubacterium	C5	A10	B5						VFG000963,VFG002225,VFG002364			NP_048965,YP_007674419,YP_007674420,YP_009216894
225	-32.78622	-12.427529	45033	46.45	58.095	40	1	18526	91.828	Roseburia sp. CAG:471	C26	A7	B7	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia			139293	
226	-10.375153	22.323899	64325	38.3	48.597	76	0	21668	49.963	Eubacterium	C5	A6	B5						VFG000079			NP_862888,YP_009195761,YP_238737
227	-36.198992	-6.309348	44673	44.75	16.483	43	0	5084	5.37	Firmicutes	C26	A22	B24						VFG013286		135620	
228	3.902688	-28.431043	44566	57.65	30.003	39	0	9407	7.25	Ruminococcaceae	C28		B18								155455	NP_932363,YP_007354398
229	-32.756694	-12.436339	44551	46.29	51.475	35	0	16283	88.952	Lachnospiraceae	C26	A7	B7	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			RF0142		
230	-5.437518	37.05944	44488	28.08	25.862	57	0	8027	97.895	bacterium LF-3	C3	A19	B29									
231	-11.450016	22.599049	44479	39.35	71.536	39	0	22038	99.551	Eubacterium	C5	A6	B5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium				
232	-6.98675	-34.139213	44302	50.93	45.651	39	0	14166	99.958	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia			134631,134633,154803	
233	3.100368	-28.066609	44228	55.34	26.62	39	0	8251	0.594	Clostridiales	C28	A13	B18								28076	
234	-5.387759	36.936053	44017	28.59	16.851	46	0	5131	99.669	bacterium LF-3	C3	A19	B29									
235	3.187238	-27.561905	43988	55.38	19.986	39	0	6187	1.843	Subdoligranulum variabile	C28	A13	B18									
236	25.440772	-26.983698	43749	59.69	191.196	34	0	58386	54.904	Collinsella	C28	A4	B2									
237	3.938089	-31.428547	43744	59.74	32.386	36	0	9929	12.67	Subdoligranulum variabile	C28		B18								19088	YP_007354398
238	-10.392759	22.431874	43700	37.76	101.645	39	1	30690	99.827	Eubacterium	C5	A5	B5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium			27716,27717	
239	31.137627	-13.798488	43698	65.14	32.879	45	0	10097	84.025	Actinomyces	C10	A12	B15	Actinobacteria							120647	
240	25.206581	-26.570582	43635	57.99	134.322	45	0	40844	83.936	Collinsella	C28	A4	B2	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella				NP_417179
241	-11.901343	22.765791	43583	40.23	113.42	36	0	34216	88.38	Eubacterium	C5	A5	B5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium				
242	-27.164994	4.602421	43549	41.0	68.745	46	0	20804	97.058	Dorea	C26		B3	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea		RF0007		
243	-7.048523	22.113106	43539	36.91	53.584	59	0	16053	10.179	Eubacterium	C5	A6	B5									YP_001425602,YP_001522912,YP_009223208
244	14.174516	-17.924948	43338	51.54	524.209	55	0	156984	0.216	Bilophila wadsworthia	C16	A1										
245	21.940488	-14.479814	69594	59.2	29.471	68	0	14311	99.986	Bifidobacterium longum	C28	A14	B19	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	VFG006717			
246	17.306378	20.269097	43293	34.77	33.074	39	0	9906	10.398	Turicibacter	C5	A10	B14								145094	
247	-5.1872	36.567264	43218	29.76	16.839	43	0	5054	56.886	bacterium LF-3	C3	A19	B29									
248	16.941435	20.219312	43126	34.03	35.941	38	0	10746	4.718	Turicibacter	C5	A10	B14									
249	-10.488786	22.62677	50204	37.69	58.322	47	0	20274	99.798	Eubacterium	C5	A6	B5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium		RF0007,RF0148	110567	
250	3.631184	-31.360942	45563	59.65	20.374	49	0	6462	4.024	Clostridiales	C28		B18									
251	-6.767694	-34.069454	42945	51.22	40.06	44	0	11962	99.9	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia			25116,132153	YP_001449238,YP_001449242,YP_001449244,YP_002274138,YP_002274140,YP_007675734
252	4.406808	-33.880804	42744	62.15	21.485	45	0	6458	3.329	Ruminococcaceae	C28		B18									YP_009223762
253	4.724126	-33.664418	42731	60.88	24.828	43	0	7432	18.972	Subdoligranulum variabile	C28		B18									YP_009012396
254	-27.344313	4.542753	42687	43.06	85.272	36	0	25188	97.884	Dorea longicatena	C26		B4	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea		RF0142,RF0024,RF0045		
255	-25.024431	-5.008015	42619	44.61	40.077	30	0	11971	82.817	Clostridiales	C26	A11	B11	Firmicutes	Clostridia	Clostridiales						
256	3.552863	-31.789367	42596	61.0	24.859	39	0	7458	1.984	Subdoligranulum variabile	C28		B18								132147	
257	-5.604441	-32.595445	42584	50.18	30.868	50	0	9209	99.935	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				NP_052278,NP_807090,YP_001718737,YP_001718743,YP_001718747,YP_007003498,YP_007003500,YP_007003503,YP_007003504,YP_007003508,YP_007003510,YP_007003511,YP_007003512,YP_007003516
258	30.859928	-13.818388	48260	64.03	39.423	36	0	13356	63.994	Actinomyces	C10	A12	B15								123884,123889	
259	22.587707	-13.756211	42285	60.33	23.69	35	0	6959	100.0	Bifidobacterium longum	C28	A14	B19	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium		RF0148,RF0024		
260	-32.834281	-12.486236	42269	46.75	42.675	32	0	12785	99.21	Roseburia sp. CAG:471	C26	A11	B7	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia		RF0142	146204	
261	-25.738095	-4.991739	42177	44.06	23.147	35	0	6785	99.956	Clostridiales	C26	A11	B24	Firmicutes	Clostridia	Clostridiales						
262	-19.81827	0.561144	42077	41.19	116.81	43	0	34013	42.116	Ruminococcus sp. 5_1_39BFAA	C26	A5	B3						VFG000963,VFG002225,VFG002364			NP_048965,YP_007674419,YP_007674420
263	-36.139373	-6.409024	44093	45.22	16.0	35	1	4919	1.952	Clostridiales	C26	A22	B24									
264	3.552886	-29.926578	71928	57.35	19.075	71	0	9599	3.469	Ruminococcaceae	C28		B18						VFG002480,VFG002365,VFG002364,VFG001369	RF0007		YP_007674419,YP_009134434
265	30.726579	-14.210823	71631	64.29	29.612	44	0	14979	38.033	Actinomyces	C10	A12	B15									
266	-36.624474	-6.528507	41667	45.03	18.016	29	0	5214	23.993	Lachnospiraceae	C26	A22	B24								123884,123889	
267	-27.104943	4.504681	41632	42.55	79.06	45	0	22840	98.463	Dorea longicatena	C26		B4	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea			27692,126814	
268	-5.510634	-32.467397	41531	48.9	39.156	41	0	11332	99.929	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				NP_416280
269	-11.629979	22.61664	41287	39.06	94.679	42	0	27160	99.794	Eubacterium	C5	A5	B5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium			27716,139274	YP_002875699
270	17.258556	20.202272	41165	35.09	29.065	35	0	8269	3.918	Turicibacter	C5	A10	B14									
271	25.653869	-27.251462	52688	61.4	162.991	46	0	60090	97.018	Collinsella	C28	A4	B2	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella			21954,123889	
272	16.603951	20.514402	41157	33.14	35.779	39	0	10181	6.139	Firmicutes	C5	A10	B14									
273	31.007036	-25.943013	41025	60.89	16.549	34	0	4737	46.485	Adlercreutzia equolifaciens	C10	A23	B23									
274	-25.496696	-4.72996	41017	43.47	40.177	31	0	11556	98.763	Clostridiales	C26	A11	B24	Firmicutes	Clostridia	Clostridiales						
275	-25.444572	-4.425362	41001	42.26	36.838	36	0	10664	98.509	Clostridiales	C26	A11	B24	Firmicutes	Clostridia	Clostridiales						
276	22.635538	-13.729433	40942	60.48	22.006	37	0	6274	100.0	Bifidobacterium longum	C28	A14	B19	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium			139411,138769,115548	
277	21.18387	-14.903099	40900	55.5	75.976	29	0	21535	99.173	Bifidobacterium	C28	A8	B6	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium		RF0007		
278	-26.64572	7.031386	40803	41.17	20.926	44	0	5932	11.16	Clostridiales	C26	A20	B24									
279	16.328	20.706536	40137	32.2	33.067	40	0	9176	4.719	Turicibacter	C5	A10	B14								124071	NP_807108
280	4.700214	-32.348201	40068	58.96	22.456	39	0	6279	2.293	Clostridiales	C28		B18								126811	
281	-6.055305	-29.130816	40057	52.93	18.507	33	0	5169	100.0	Enterobacteriaceae	C20		B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		VFG000362,VFG000361,VFG000360,VFG000358,VFG000359		136013,136005,136006,136007,133774,136008,135997,135993,156660,136020,156673,135992	
282	-7.736278	-35.354816	39950	52.72	54.263	32	0	15034	99.933	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia			144043	NP_312443
283	23.51666	-24.479122	65064	56.32	17.306	53	0	7893	4.308	Adlercreutzia equolifaciens	C10	A29	B23								126324	YP_009012397
284	1.02961	-11.868945	39666	42.44	30.305	63	0	8323	1.922	Clostridiales	C5	A16										YP_009195825
285	-5.98394	-33.1755	39564	50.2	38.244	41	0	10515	99.829	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	VFG043209,VFG043208,VFG002356,VFG002357,VFG043212,VFG043213,VFG002529,VFG043211,VFG043205,VFG043207,VFG043206,VFG002358,VFG002318,VFG002319,VFG002359,VFG043210		22404,22415,22425	
286	-25.571768	-5.050487	39450	44.1	26.731	41	0	7365	99.946	Clostridiales	C26	A11	B24	Firmicutes	Clostridia	Clostridiales			VFG000079			
287	-25.665434	-5.532688	39438	46.22	43.104	33	0	11891	99.117	Clostridiales	C26	A11	B11	Firmicutes	Clostridia	Clostridiales					126811,151337	YP_009015580
288	16.683443	19.813826	39434	34.56	26.005	35	0	7139	0.35	Turicibacter	C5	A10	B14							RF0142		
289	-5.434239	37.029641	39352	28.5	22.871	37	0	6276	93.642	bacterium LF-3	C3	A19	B29									
290	4.833159	-33.455242	39261	60.3	22.213	39	0	6090	5.189	Ruminococcaceae	C28		B18							RF0142		
291	17.157373	20.249557	39103	34.43	29.315	41	0	7894	1.039	Turicibacter	C5	A10	B14									
292	-22.521798	0.153523	38900	42.33	82.215	33	0	22107	64.889	Lachnospiraceae	C26	A5	B3							RF0142		
293	-4.979448	36.142641	53383	29.69	18.217	55	0	6784	98.939	bacterium LF-3	C3	A19	B29							RF0148:2,RF0142		
294	-11.083829	22.053697	38639	39.01	82.789	32	0	22190	98.991	Eubacterium	C5		B5	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium		RF0148	142485,115548	
295	-5.699957	-33.039763	38612	50.36	39.642	34	0	10697	99.981	Escherichia coli	C20	A9	B9	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia			127413	
296	31.124072	-13.758663	38583	64.7	29.364	27	0	7989	80.173	Actinomyces	C10	A12	B15	Actinobacteria					VFG000077			YP_009015561
